*Item,Descr,ItemClass,UOM,DefaultUOM,UDC_BuyUOM,UDC_BuyContent,UDC_Weight,UDC_Cube,UnitPrice,PlanLevel,UDC_CategoryDescr,UDC_CategoryID,UDC_ClassDescr,UDC_ClassID,UDC_CREATE_DteTm,UDC_Delete,UDC_DeptDescr,UDC_DeptID,UDC_SubDeptDescr,UDC_SubDeptID,UDC_Update_DteTm,UnitsPerPallet,Vol,Wgt,BRAND,UDC_GOLIVE
3444322,Tao Ambrosia Canada hop 3trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"125,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3444371,Oi Tran Chau ruot do kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"11,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3444874,Tao Rockit Phap ong 4trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"110,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3445151,Dau Han Quoc hop 250g-DNHAT,DEFAULT,PIECES,18,EA,1.000,.250,.000,"135,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3445615,Tao Envy My nho kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"155,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3446262,Tao Lolipop Phap kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"85,000.000",1,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3446694,Man sua dong vi kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"21,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3447226,Kiwi vang Phap hop 2 trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"75,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3447540,Tao Ambrosia Canada hop 6trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"129,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3447587,Buoi do chung (trai),DEFAULT,PIECES,18,EA,1.000,.000,.000,"130,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3448277,Dua hau tron khac chu(trai),DEFAULT,PIECES,18,EA,1.000,.000,.000,"200,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3448325,Le Bi kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"95,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,3/8/22 06:46 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3448402,Nho xanh ngon tay Uc kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"290,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3448404,Nho do Candy Uc kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"290,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3448544,Viet quat NewZealand125g-DNHAT,DEFAULT,PIECES,18,EA,1.000,.125,.000,"85,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3448832,Tao Rockit ong 3trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"77,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3451684,Tao Juici My kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"99,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3451688,Tao Koru My kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"120,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3451929,Dua luoi g.Nhat ruot cam kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"36,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3452471,Tao Posy New Zealand kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"70,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3452701,Kiwi vang NewZealand hop 2trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"53,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3454488,Buoi 5 roi tui luoi kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"25,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3455850,Tao Dazzle New Zealand kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"70,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3455883,Quyt Uc hop 4 trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"80,000.000",1,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3456850,Le Tai Nung kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"38,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3459574,Bo 034 kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"32,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3459575,Dua luoi Kiwami kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"47,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3459764,Viet quat My 125g-DNHAT,DEFAULT,PIECES,18,EA,1.000,.125,.000,"70,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3461542,@May nuong banh kep PLAYDOH,DEFAULT,PIECES,18,EA,1.110,.111,.111,.000,1,Do Dung,4,Dung cu hoc tap,1,4/16/23 09:17 AM,false,Van hoa pham_Dly,469,Dung cu hoc tap,31,,1.000,.000,.000,,false
3461543,Tao Ohrin Nhat hop 3trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"175,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3461939,Cherry Newzealand hop 300g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"170,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3467893,Xoai xanh gion kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"28,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3467904,Dau Han Quoc 500g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"280,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3473375,Cam Uc tui 1kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"50,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3474874,Le nhat hop 2 trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"175,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3474875,Le nhat hop 3 trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"165,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3478332,Nho xanh Shine Muscat HQ 450g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"260,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3479194,Cha la My organic 340g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"195,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3479195,Cha la My organic 454g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"235,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3479197,Tao Smitten My kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"55,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3481218,Man do g.Thai dong hop kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"25,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3481219,Dua luoi vang g.HaLan h1trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"85,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,2/10/22 07:06 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3481220,Dua luoi vang g.HaLan h2trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"165,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3486642,Tao Sugarbee My kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"100,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3487380,Cherry Uc ly 300g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"115,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3487382,Tao Ambrosia My tui 900g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"89,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3487383,Tao Kiku My tui 900g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"80,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3487387,Tao Sugarbee My hop 6 trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"120,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3488192,Luoi do di bien HT7669,DEFAULT,PIECES,18,EA,1.110,.571,23.411,.000,1,Do Dung,4,Bo do choi khac,11,4/16/23 09:17 AM,false,Do Choi,165,Bo do choi cac loai,25,,1.000,.000,.000,,false
3490213,Hop qua Tet Du Day,DEFAULT,PIECES,18,EA,1.000,.000,.000,"757,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3490214,Hop qua Tet Hanh Phuc,DEFAULT,PIECES,18,EA,1.000,.000,.000,"683,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3490215,Hop qua Tet An Khang,DEFAULT,PIECES,18,EA,1.000,.000,.000,"534,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3490216,Hop qua trai cay so 4,DEFAULT,PIECES,18,EA,1.000,.000,.000,"650,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3490217,Hop qua trai cay so 5,DEFAULT,PIECES,18,EA,1.000,.000,.000,"650,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3490907,Tao mini Han Quoc hop 500g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"150,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3491158,Cam cara Ai Cap hop 3trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"75,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3491613,Nho xanh candy Uc hop400g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"195,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,4/6/22 06:46 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3491745,Cam My hop 3trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"120,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3492084,C-Dau khong lo hop 2trai 100g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"114,500.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,1/6/22 07:10 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3492428,Tao Fuji My size nho kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"60,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3492703,Quyt Ai Cap hop 4trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"59,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3492704,Quyt Ai Cap kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"75,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3492985,Cam My tui 1.36kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"120,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3493874,Tao Breeze Newzealand hop4trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"75,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3493875,Tao xanh My hop 4trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"85,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3493876,Nho xanh k.hat Uc hop 500g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"110,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3493877,Nho den k.hat Uc hop 500g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"110,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3494076,Dua luoi TL3 ruot cam L1 kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"38,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3494191,Dua kim hong ngoc kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"50,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3494192,Dua luoi g.Israel vangr.cam kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"36,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3494376,Kiwi xanh NewZealand hop 2trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"32,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3495361,Dao Son La kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"45,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3496256,Tam bop giong Nam My hop 160g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"44,500.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3496674,Tao Rose New Zealand kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"60,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3496675,Tao Jazz nho NewZealand kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"62,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3496676,Tao Jazz NewZealand tui 1kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"89,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3496677,Tao xanh NewZealand 4trai/hop,DEFAULT,PIECES,18,EA,1.000,.000,.000,"63,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3496678,Tao Jazz NewZealand 4trai/hop,DEFAULT,PIECES,18,EA,1.000,.000,.000,"80,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3496679,Tao Fuji Newzealand(Organic)kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"80,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3496680,Tao xanh Newzealand(Organic)kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"60,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3496928,Nho do khong hat Uc L1 kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"130,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3497220,Tao Organic Juliet nho kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"110,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3497500,Viet quat Organic My 124.7g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"65,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3499191,Cam Cara Uc hop 3trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"76,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3499516,Nho do candy My 454g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"125,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3499517,Tao Envy NewZealand hop 4trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"130,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3499621,Cam Cara Uc tui 1kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"72,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3499916,Nho den k.hat My hop 500g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"90,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3499917,Nho xanh k.hat My hop 500g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"110,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3500294,Dao mo qua kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"35,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
